0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FBtr0081912,3.16354009401285,-2.1473380616931,0.711704910895846,-3.01717471499554,0.0025514270978975,0.0058410379360442
FBtr0088259,160.715710911594,-0.815660667618204,0.117001550907579,-6.97136628780675,3.13877559056803e-12,1.5178155522911398e-11
FBtr0289965,0.21857747997919,0.688292239915041,3.39572577338173,0.202693705513678,0.839374443329926,
FBtr0081943,17.066921607447,0.533763670383904,0.321250271774113,1.66151974731782,0.096609106246588,0.156514212282117
FBtr0088651,1736.06497915637,0.435313121118291,0.041173209133943,10.5727275156558,3.9872649667376003e-26,3.3985474928327603e-25
FBtr0084748,1172.457091182,-0.110254020200641,0.0354274740676299,-3.11210502871782,0.0018575839853406,0.0043634662591912
FBtr0081917,2.12992149659402,3.16210773927739,1.06673610811846,2.96428302671295,0.0030338910798559,0.0068578920115074
FBtr0088273,167.139050422708,0.0328199252239001,0.102275180562448,0.320898237904948,0.748287509324469,0.826292788916601
FBtr0300173,28.2954400023469,0.200900537721741,0.200162796883278,1.00368570408662,0.315530129909717,0.421529654130274
FBtr0083749,777.601767273154,-0.119961502054429,0.0460287008670426,-2.60623262865808,0.0091544264058797,0.0189595129314272
FBtr0084755,358.9054427206,-0.100879465628232,0.0703542584473112,-1.43387860030934,0.151606909672772,0.230080461738184
FBtr0084797,207.7963742208,-0.078901142673984,0.0955588371192152,-0.825681277133482,0.408984915816857,0.520120581372217
FBtr0084756,587.844766480083,0.0244666946325035,0.0579288587736541,0.422357615020563,0.672764010190654,0.763717419313592
FBtr0088579,431.527229273468,-0.262402720358397,0.0723402245893639,-3.6273417983966,0.0002863541179092,0.0007480250045562
FBtr0084758,2106.47949161244,-0.140335309787159,0.0374019942819371,-3.75208093796572,0.0001753728227788,0.0004708455713584
FBtr0113282,3.82572103075031,0.061241984488206,0.679782191687457,0.0900905984844675,0.928215220162123,0.948494901426449
FBtr0086277,418.042203317532,-0.470501809238846,0.062877747773397,-7.48280315214966,7.275381670344551e-14,3.86005257264018e-13
FBtr0072628,5.30432236647115,1.95819113924699,1.16099020990725,1.68665603080618,0.0916695113179301,0.149418251189248
FBtr0084760,692.726395582799,-0.0233847924264361,0.0589801120799175,-0.396486062874041,0.691746487460381,0.780020647638448
FBtr0084762,1344.53653380139,-0.0060452336190175,0.0437987460667026,-0.138022983804402,0.890222252943321,0.928867069749599
FBtr0076229,812.371424976788,0.143359811234142,0.0778788369174243,1.84080575556294,0.0656500290847721,0.111783921987126
FBtr0078225,92.9616701285761,0.175569738341517,0.124451887331213,1.41074387947417,0.158320147573644,0.238715573641328
FBtr0086476,1.29651822610928,2.30021550741138,0.986418791274241,2.33188532878616,0.0197067244909728,0.0382214680235639
FBtr0087415,2287.55504270406,0.934993720194621,0.0467496703319136,20.000006707135,5.50650769196855e-89,1.54329335809638e-87
FBtr0300783,1724.28622602597,0.0728453909348534,0.0451012805615267,1.61515127792167,0.106277938658157,0.169633497134409
FBtr0072630,0.975950639573223,1.96261295908307,1.54503556794666,1.27027040658447,0.203988325786396,0.294917557836091
FBtr0113161,7.89820122998804,0.731089813499878,0.516311947729982,1.41598469048448,0.156779986895693,0.236782279674018
FBtr0073600,191.316337908213,0.194776382197234,0.0791067225901324,2.46219759610582,0.0138088566350783,0.0276214748764314
FBtr0088548,8268.13266522619,0.163579634850718,0.0313554702841977,5.21694088361857,1.81902282641535e-07,6.52042207193941e-07
FBtr0087363,436.899901191506,-0.0154932316853677,0.0533948439711141,-0.290163441506624,0.771691203050552,0.844930813986461
FBtr0087366,137.806371531596,-0.160016339213063,0.101020763716782,-1.5839945504835,0.113194959222086,0.179039436848202
FBtr0076265,529.290140560239,0.947833493894663,0.0551069593474955,17.1998873666351,2.66048140942881e-66,5.4799200531376505e-65
FBtr0072852,0.293139633627914,1.39414216603407,2.17641383855751,0.640568508311858,0.5218030654383,
FBtr0073785,0.466984947684168,1.90832738309139,1.59137633695968,1.19916787674325,0.230462675276884,0.326759494990955
FBtr0084765,128.038366215987,0.0317314947613872,0.104844677884106,0.302652413091132,0.762154766663219,0.837198165925283
FBtr0083730,42.2221932008492,2.79630918584637,0.195588547992266,14.2968962884113,2.28787815190788e-46,3.20608573844648e-45
FBtr0078064,3693.28077445955,-0.307019317173611,0.0395129752387586,-7.77008856757649,7.843126620517931e-15,4.37962576231659e-14
