transcript_id	gene_id
FBtr0346172	Dmel_CR45536
FBtr0346173	Dmel_CR45537
FBtr0346174	Dmel_CR45538
FBtr0346175	Dmel_CG10970
FBtr0346176	Dmel_CR45539
FBtr0346177	Dmel_CR45541
FBtr0346178	Dmel_CR45543
FBtr0346179	Dmel_CR45542
FBtr0346180	Dmel_CR45540
FBtr0346181	Dmel_CG11654
FBtr0346182	Dmel_CG15645
FBtr0346183	Dmel_CG12998
FBtr0346184	Dmel_CG15642
FBtr0346185	Dmel_CG42807
FBtr0346186	Dmel_CG8188
FBtr0346187	Dmel_CG8206
FBtr0346188	Dmel_CG8239
FBtr0346189	Dmel_CG8578
FBtr0346190	Dmel_CG9086
FBtr0346191	Dmel_CG9170
FBtr0346192	Dmel_CG31000
FBtr0346193	Dmel_CG8470
FBtr0346194	Dmel_CG10598
FBtr0346195	Dmel_CR43199
FBtr0346196	Dmel_CR43199
FBtr0346197	Dmel_CG45544
FBtr0346198	Dmel_CG45544
FBtr0346199	Dmel_CG45545
FBtr0346200	Dmel_CG45546
FBtr0346201	Dmel_CR45547
FBtr0346203	Dmel_CR45550
FBtr0346204	Dmel_CR45549
FBtr0346205	Dmel_CR45551
FBtr0346206	Dmel_CR45553
FBtr0346207	Dmel_CR45553
FBtr0346208	Dmel_CR45552
FBtr0346209	Dmel_CR45552
FBtr0346210	Dmel_CR45554
FBtr0346211	Dmel_CR45555
FBtr0346212	Dmel_CR45556
FBtr0346214	Dmel_CR45558
FBtr0346215	Dmel_CR45559
FBtr0346216	Dmel_CR45560
FBtr0346217	Dmel_CR45561
FBtr0346218	Dmel_CR45563
FBtr0346219	Dmel_CR45562
FBtr0346220	Dmel_CR45565
FBtr0346221	Dmel_CR45564
FBtr0346222	Dmel_CR45566
FBtr0346223	Dmel_CR45567
FBtr0346224	Dmel_CR45568
FBtr0346225	Dmel_CR45569
FBtr0346226	Dmel_CR45570
FBtr0346227	Dmel_CR45571
FBtr0346228	Dmel_CR45571
FBtr0346229	Dmel_CR45572
FBtr0346230	Dmel_CG12063
FBtr0346231	Dmel_CR45573
FBtr0346232	Dmel_CR45600
FBtr0346233	Dmel_CR45599
FBtr0346234	Dmel_CR45598
FBtr0346235	Dmel_CR45597
FBtr0346236	Dmel_CR45596
FBtr0346237	Dmel_CR45595
FBtr0346238	Dmel_CR45594
FBtr0346239	Dmel_CR45593
FBtr0346240	Dmel_CR45593
FBtr0346241	Dmel_CR45592
FBtr0346242	Dmel_CG18290
FBtr0346243	Dmel_CR45591
FBtr0346244	Dmel_CR45590
FBtr0346245	Dmel_CR45589
FBtr0346246	Dmel_CR45588
FBtr0346247	Dmel_CR45587
FBtr0346248	Dmel_CR45586
FBtr0346249	Dmel_CR45585
FBtr0346250	Dmel_CR45584
FBtr0346251	Dmel_CR45583
FBtr0346252	Dmel_CR45582
FBtr0346253	Dmel_CR45581
FBtr0346254	Dmel_CR45580
FBtr0346255	Dmel_CR45579
FBtr0346256	Dmel_CR45578
FBtr0346257	Dmel_CR45577
FBtr0346258	Dmel_CR45576
FBtr0346259	Dmel_CR45575
FBtr0346260	Dmel_CR45574
FBtr0346261	Dmel_CG2985
FBtr0346262	Dmel_CR45601
FBtr0346263	Dmel_CG3239
FBtr0346264	Dmel_CG3239
FBtr0346265	Dmel_CG8183
FBtr0346266	Dmel_CR45602
FBtr0346267	Dmel_CG9226
FBtr0346268	Dmel_CG11715
FBtr0346269	Dmel_CG1394
FBtr0346270	Dmel_CG1453
FBtr0346271	Dmel_CG15208
FBtr0346272	Dmel_CG1552
FBtr0346273	Dmel_CG1655
FBtr0346274	Dmel_CG16916
FBtr0346275	Dmel_CG2444
FBtr0346276	Dmel_CG4139
FBtr0346277	Dmel_CG4139
FBtr0346278	Dmel_CG43657
FBtr0346279	Dmel_CG2081
FBtr0346280	Dmel_CG2076
FBtr0346281	Dmel_CG32642
FBtr0346282	Dmel_CG3694
FBtr0346283	Dmel_CR45604
FBtr0346284	Dmel_CG45603
FBtr0346285	Dmel_CR45606
FBtr0346286	Dmel_CR45605
FBtr0346287	Dmel_CR45605
FBtr0346288	Dmel_CR45607
FBtr0346289	Dmel_CR45609
FBtr0346290	Dmel_CR45608
FBtr0346291	Dmel_CR45610
FBtr0346292	Dmel_CR45611
FBtr0346293	Dmel_CR45612
FBtr0346294	Dmel_CG15059
FBtr0346295	Dmel_CR45613
FBtr0346296	Dmel_CR45614
FBtr0346297	Dmel_CG15203
FBtr0346299	Dmel_CG15927
FBtr0346300	Dmel_CR45615
FBtr0346301	Dmel_CR45615
FBtr0346302	Dmel_CR45616
FBtr0346303	Dmel_CR45617
FBtr0346304	Dmel_CG1615
FBtr0346305	Dmel_CR45618
FBtr0346306	Dmel_CR45619
FBtr0346307	Dmel_CR45620
FBtr0346308	Dmel_CG2543
FBtr0346309	Dmel_CR45621
FBtr0346310	Dmel_CR45621
FBtr0346311	Dmel_CR45621
FBtr0346312	Dmel_CR45622
FBtr0346313	Dmel_CR45623
FBtr0346314	Dmel_CR45624
FBtr0346315	Dmel_CG1691
FBtr0346316	Dmel_CG4645
FBtr0346317	Dmel_CR45625
FBtr0346318	Dmel_CR45626
FBtr0346319	Dmel_CR45627
FBtr0346320	Dmel_CR45628
FBtr0346321	Dmel_CG12952
FBtr0346322	Dmel_CG43175
FBtr0346323	Dmel_CG31235
FBtr0346324	Dmel_CR45630
FBtr0346325	Dmel_CR45631
FBtr0346326	Dmel_CR45632
FBtr0346327	Dmel_CR45633
FBtr0346328	Dmel_CR45634
FBtr0346329	Dmel_CR45635
FBtr0346330	Dmel_CR45636
FBtr0346331	Dmel_CR15061
FBtr0346332	Dmel_CR45629
FBtr0346333	Dmel_CR45629
FBtr0346334	Dmel_CR45629
FBtr0346335	Dmel_CG42338
FBtr0346336	Dmel_CG2961
FBtr0346337	Dmel_CG2961
FBtr0346338	Dmel_CG18622
FBtr0346339	Dmel_CG43748
FBtr0346340	Dmel_CG31362
FBtr0346341	Dmel_CG6440
FBtr0346342	Dmel_CG42872
FBtr0346343	Dmel_CG34139
FBtr0346344	Dmel_CG1151
FBtr0346345	Dmel_CG6375
FBtr0346346	Dmel_CG9412
FBtr0346347	Dmel_CG9412
FBtr0346348	Dmel_CG3284
FBtr0346349	Dmel_CG6779
FBtr0346350	Dmel_CG2222
FBtr0346351	Dmel_CR45637
FBtr0346352	Dmel_CR45640
FBtr0346353	Dmel_CR45641
FBtr0346354	Dmel_CR45641
FBtr0346355	Dmel_CR45642
FBtr0346356	Dmel_CR45638
FBtr0346357	Dmel_CR45639
FBtr0346358	Dmel_CR45643
FBtr0346359	Dmel_CR45643
FBtr0346360	Dmel_CR45645
FBtr0346361	Dmel_CR45644
FBtr0346362	Dmel_CR45646
FBtr0346363	Dmel_CR45647
FBtr0346364	Dmel_CR45648
FBtr0346365	Dmel_CR45649
FBtr0346366	Dmel_CR45650
FBtr0346367	Dmel_CG13633
FBtr0346368	Dmel_CR45651
FBtr0346369	Dmel_CR45652
FBtr0346370	Dmel_CR45653
FBtr0346371	Dmel_CR45654
FBtr0346372	Dmel_CR45655
FBtr0346373	Dmel_CR45657
FBtr0346374	Dmel_CR45656
FBtr0346375	Dmel_CG32672
FBtr0346376	Dmel_CG32672
FBtr0346377	Dmel_CG32675
FBtr0346378	Dmel_CG12702
FBtr0346379	Dmel_CG1397
FBtr0346380	Dmel_CG1424
FBtr0346381	Dmel_CG1463
FBtr0346382	Dmel_CG1637
FBtr0346383	Dmel_CG1678
FBtr0346384	Dmel_CG16944
FBtr0346385	Dmel_CR44711
FBtr0346386	Dmel_CR45658
FBtr0346387	Dmel_CR45659
FBtr0346388	Dmel_CR45659
FBtr0346389	Dmel_CG11051
FBtr0346390	Dmel_CG11276
FBtr0346391	Dmel_CR45660
FBtr0346392	Dmel_CG4300
FBtr0346393	Dmel_CG4300
FBtr0346394	Dmel_CR45661
FBtr0346395	Dmel_CR45663
FBtr0346396	Dmel_CR45664
FBtr0346397	Dmel_CR45665
FBtr0346398	Dmel_CR45666
FBtr0346399	Dmel_CR45666
FBtr0346400	Dmel_CR45667
FBtr0346401	Dmel_CR45668
FBtr0346402	Dmel_CR45670
FBtr0346403	Dmel_CR45671
FBtr0346404	Dmel_CR45672
FBtr0346405	Dmel_CR45674
FBtr0346406	Dmel_CR45675
FBtr0346407	Dmel_CR45677
FBtr0346408	Dmel_CR45678
FBtr0346409	Dmel_CG45676
FBtr0346410	Dmel_CR45679
FBtr0346411	Dmel_CR45662
FBtr0346412	Dmel_CR45669
FBtr0346413	Dmel_CR45673
FBtr0346414	Dmel_CR45680
FBtr0346416	Dmel_CR45685
FBtr0346417	Dmel_CG10949
FBtr0346418	Dmel_CG10954
FBtr0346419	Dmel_CG12617
FBtr0346420	Dmel_CG6565
FBtr0346421	Dmel_CR44602
FBtr0346422	Dmel_CG43850
FBtr0346423	Dmel_CG7121
FBtr0346424	Dmel_CR45683
FBtr0346425	Dmel_CR45684
FBtr0346426	Dmel_CG5317
FBtr0346427	Dmel_CG12317
FBtr0346428	Dmel_CG10691
FBtr0346429	Dmel_CG12576
FBtr0346430	Dmel_CR43819
FBtr0346431	Dmel_CR45681
FBtr0346432	Dmel_CR45682
FBtr0346433	Dmel_CR45687
FBtr0346434	Dmel_CR45686
FBtr0346435	Dmel_CR45688
FBtr0346436	Dmel_CG5353
FBtr0346437	Dmel_CG6601
FBtr0346438	Dmel_CG4166
FBtr0346439	Dmel_CR45689
FBtr0346440	Dmel_CG18315
FBtr0346441	Dmel_CG18315
FBtr0346451	Dmel_CG1071
FBtr0346452	Dmel_CG11181
FBtr0346453	Dmel_CG34310
FBtr0346454	Dmel_CG13389
FBtr0346455	Dmel_CG14030
FBtr0346456	Dmel_CG31709
FBtr0346457	Dmel_CG34102
FBtr0346458	Dmel_CG6514
FBtr0346459	Dmel_CG14034
FBtr0346460	Dmel_CG6944
FBtr0346461	Dmel_CG7742
FBtr0346462	Dmel_CG7781
FBtr0346463	Dmel_CG8498
FBtr0346464	Dmel_CG8671
FBtr0346469	Dmel_CR45692
FBtr0346470	Dmel_CG45690
FBtr0346471	Dmel_CR45693
FBtr0346472	Dmel_CR45694
FBtr0346473	Dmel_CR45695
FBtr0346474	Dmel_CG45691
FBtr0346475	Dmel_CR45696
FBtr0346476	Dmel_CR45697
FBtr0346477	Dmel_CR45698
FBtr0346478	Dmel_CR45699
FBtr0346479	Dmel_CR45700
FBtr0346480	Dmel_CG16772
FBtr0346481	Dmel_CR45701
FBtr0346482	Dmel_CR45702
FBtr0346483	Dmel_CR45703
FBtr0346484	Dmel_CR45704
FBtr0346485	Dmel_CR45707
FBtr0346486	Dmel_CR45705
FBtr0346487	Dmel_CR45706
FBtr0346488	Dmel_CR45709
FBtr0346489	Dmel_CR45708
FBtr0346490	Dmel_CR45710
FBtr0346491	Dmel_CR45711
FBtr0346492	Dmel_CR45712
FBtr0346493	Dmel_CR45713
FBtr0346494	Dmel_CR45714
FBtr0346495	Dmel_CR45715
FBtr0346497	Dmel_CR45717
FBtr0346498	Dmel_CR45718
FBtr0346499	Dmel_CG7203
FBtr0346500	Dmel_CR45719
FBtr0346501	Dmel_CR45722
FBtr0346502	Dmel_CR45723
FBtr0346503	Dmel_CR45720
FBtr0346504	Dmel_CR45721
FBtr0346505	Dmel_CG42660
FBtr0346506	Dmel_CG42661
FBtr0346507	Dmel_CG32152
FBtr0346509	Dmel_CG43172
FBtr0346510	Dmel_CG14042
FBtr0346511	Dmel_CG15535
FBtr0346512	Dmel_CG30058
FBtr0346513	Dmel_CG34312
FBtr0346514	Dmel_CG30072
FBtr0346515	Dmel_CG9002
FBtr0346516	Dmel_CG33756
FBtr0346517	Dmel_CG34277
FBtr0346518	Dmel_CG42486
FBtr0346519	Dmel_CG42512
FBtr0346520	Dmel_CG42635
FBtr0346521	Dmel_CG43210
FBtr0346522	Dmel_CG43210
FBtr0346523	Dmel_CG43194
FBtr0346524	Dmel_CG43998
FBtr0346525	Dmel_CG5151
FBtr0346526	Dmel_CG3022
FBtr0346527	Dmel_CG10475
FBtr0346528	Dmel_CG10588
FBtr0346530	Dmel_CG10923
FBtr0346531	Dmel_CG11255
FBtr0346532	Dmel_CG12012
FBtr0346533	Dmel_CG14082
FBtr0346534	Dmel_CG14182
FBtr0346535	Dmel_CG15023
FBtr0346536	Dmel_CG17888
FBtr0346537	Dmel_CG3217
FBtr0346538	Dmel_CG32251
FBtr0346539	Dmel_CG4183
FBtr0346540	Dmel_CG42482
FBtr0346541	Dmel_CG4466
FBtr0346542	Dmel_CG5660
FBtr0346543	Dmel_CG5687
FBtr0346544	Dmel_CG6409
FBtr0346545	Dmel_CG7257
FBtr0346546	Dmel_CG7962
FBtr0346547	Dmel_CG7986
FBtr0346548	Dmel_CG9730
FBtr0346549	Dmel_CR44520
FBtr0346550	Dmel_CR45731
FBtr0346551	Dmel_CR45732
FBtr0346552	Dmel_CR45733
FBtr0346553	Dmel_CR45734
FBtr0346554	Dmel_CR45735
FBtr0346555	Dmel_CR45736
FBtr0346556	Dmel_CR45737
FBtr0346557	Dmel_CR45738
FBtr0346558	Dmel_CR45739
FBtr0346559	Dmel_CR45740
FBtr0346560	Dmel_CR45742
FBtr0346561	Dmel_CR45741
FBtr0346562	Dmel_CR45743
FBtr0346563	Dmel_CR45744
FBtr0346564	Dmel_CR45745
FBtr0346565	Dmel_CR45746
FBtr0346566	Dmel_CR45747
FBtr0346567	Dmel_CR45748
FBtr0346568	Dmel_CR45749
FBtr0346569	Dmel_CG10616
FBtr0346570	Dmel_CG10663
FBtr0346571	Dmel_CG12789
FBtr0346572	Dmel_CG31821
FBtr0346573	Dmel_CR45724
FBtr0346574	Dmel_CR45725
FBtr0346575	Dmel_CR45726
FBtr0346576	Dmel_CR45727
FBtr0346577	Dmel_CR45728
FBtr0346578	Dmel_CR45729
FBtr0346579	Dmel_CG14029
FBtr0346580	Dmel_CR45730
FBtr0346581	Dmel_CG3604
FBtr0346582	Dmel_CG4099
FBtr0346583	Dmel_CG4161
FBtr0346584	Dmel_CG3433
FBtr0346585	Dmel_CG6304
FBtr0346586	Dmel_CG8677
FBtr0346587	Dmel_CG9244
FBtr0346588	Dmel_CG43346
FBtr0346589	Dmel_CG43345
FBtr0346590	Dmel_CR31781
FBtr0346591	Dmel_CG10305
FBtr0346593	Dmel_CG13920
FBtr0346594	Dmel_CG34250
FBtr0346595	Dmel_CR45750
FBtr0346596	Dmel_CR45751
FBtr0346597	Dmel_CR43912
FBtr0346598	Dmel_CR45753
FBtr0346599	Dmel_CR45752
FBtr0346600	Dmel_CR45754
FBtr0346601	Dmel_CR45755
FBtr0346602	Dmel_CR45756
FBtr0346603	Dmel_CR45757
FBtr0346604	Dmel_CR45758
FBtr0346605	Dmel_CR45759
FBtr0346608	Dmel_CG1391
FBtr0346609	Dmel_CG30423
FBtr0346610	Dmel_CG33114
FBtr0346611	Dmel_CG2210
FBtr0346612	Dmel_CG17632
FBtr0346613	Dmel_CG31037
FBtr0346614	Dmel_CG1216
FBtr0346615	Dmel_CG1324
FBtr0346616	Dmel_CG14208
FBtr0346617	Dmel_CG14208
FBtr0346618	Dmel_CG15747
FBtr0346619	Dmel_CG1659
FBtr0346620	Dmel_CG32505
FBtr0346621	Dmel_CG3497
FBtr0346622	Dmel_CG42281
FBtr0346623	Dmel_CG4435
FBtr0346624	Dmel_CG4501
FBtr0346625	Dmel_CG6186
FBtr0346626	Dmel_CG6549
FBtr0346627	Dmel_CG6549
FBtr0346628	Dmel_CG7163
FBtr0346629	Dmel_CG8290
FBtr0346630	Dmel_CG8525
FBtr0346631	Dmel_CG8788
FBtr0346632	Dmel_CG9008
FBtr0346633	Dmel_CG8824
FBtr0346634	Dmel_CG30011
FBtr0346635	Dmel_CG8024
FBtr0346636	Dmel_CG8024
FBtr0346637	Dmel_CG3613
FBtr0346638	Dmel_CG5252
FBtr0346639	Dmel_CG1599
FBtr0346640	Dmel_CG10594
FBtr0346641	Dmel_CG15293
FBtr0346642	Dmel_CG15891
FBtr0346643	Dmel_CG17290
FBtr0346644	Dmel_CG6988
FBtr0346645	Dmel_CG9028
FBtr0346646	Dmel_CG9805
FBtr0346647	Dmel_CG30360
FBtr0346648	Dmel_CG2924
FBtr0346650	Dmel_CG13687
FBtr0346651	Dmel_CG33725
FBtr0346652	Dmel_CG5472
FBtr0346668	Dmel_CG30271
FBtr0346669	Dmel_CG30271
FBtr0346670	Dmel_CG30271
FBtr0346673	Dmel_CG40448
FBtr0346674	Dmel_CG41534
FBtr0346675	Dmel_CG32823
FBtr0346676	Dmel_CG32823
FBtr0346677	Dmel_CG32823
FBtr0346679	Dmel_CR45139
FBtr0346680	Dmel_CR45139
FBtr0346681	Dmel_CR45139
FBtr0346682	Dmel_CR45139
FBtr0346683	Dmel_CG42595
FBtr0346687	Dmel_CR42444
FBtr0346688	Dmel_CR42419
FBtr0346689	Dmel_CR42432
FBtr0346690	Dmel_CR42438
FBtr0346692	Dmel_CG45760
FBtr0346695	Dmel_CG40813
FBtr0346702	Dmel_CG12283
FBtr0346703	Dmel_CG12348
FBtr0346705	Dmel_CG12348
FBtr0346706	Dmel_CG12348
FBtr0346707	Dmel_CG12414
FBtr0346708	Dmel_CG13387
FBtr0346709	Dmel_CR44206
FBtr0346710	Dmel_CR44750
FBtr0346711	Dmel_CG1762
FBtr0346712	Dmel_CG17927
FBtr0346713	Dmel_CG31332
FBtr0346714	Dmel_CG31352
FBtr0346715	Dmel_CG42475
FBtr0346716	Dmel_CG4494
FBtr0346717	Dmel_CG5846
FBtr0346718	Dmel_CG8276
FBtr0346719	Dmel_CG9501
FBtr0346720	Dmel_CG40446
FBtr0346721	Dmel_CG40440
FBtr0346722	Dmel_CG17866
FBtr0346723	Dmel_CG3143
FBtr0346724	Dmel_CR45761
FBtr0346725	Dmel_CR45762
FBtr0346726	Dmel_CG13687
FBtr0346727	Dmel_CG33511
FBtr0346728	Dmel_CG45263
FBtr0346729	Dmel_CG45263
FBtr0346730	Dmel_CG12334
FBtr0346731	Dmel_CG14544
FBtr0346732	Dmel_CG31233
FBtr0346733	Dmel_CG13841
FBtr0346734	Dmel_CR42765
FBtr0346735	Dmel_CG9804
FBtr0346736	Dmel_CG12181
FBtr0346737	Dmel_CG1492
FBtr0346738	Dmel_CR45197
FBtr0346739	Dmel_CG45763
FBtr0346740	Dmel_CG45764
FBtr0346741	Dmel_CG45765
FBtr0346743	Dmel_CG45766
FBtr0346746	Dmel_CG45768
FBtr0346748	Dmel_CG45769
FBtr0346751	Dmel_CG45770
FBtr0346752	Dmel_CG45767
FBtr0346757	Dmel_CG12071
FBtr0346758	Dmel_CG12071
FBtr0346759	Dmel_CG3856
FBtr0346760	Dmel_CR43806
FBtr0346761	Dmel_CR45778
FBtr0346762	Dmel_CG34354
FBtr0346763	Dmel_CG9652
FBtr0346764	Dmel_CG11648
FBtr0346765	Dmel_CG10002
FBtr0346766	Dmel_CG45781
FBtr0346767	Dmel_CG12402
FBtr0346768	Dmel_CG45782
FBtr0346771	Dmel_CG45785
FBtr0346772	Dmel_CG45786
FBtr0346773	Dmel_CG45787
FBtr0346780	Dmel_CR45792
FBtr0346781	Dmel_CR45793
FBtr0346782	Dmel_CR45791
FBtr0346783	Dmel_CR45788
FBtr0346784	Dmel_CR45789
FBtr0346785	Dmel_CR45790
FBtr0346787	Dmel_CR45796
FBtr0346789	Dmel_CR45795
FBtr0346790	Dmel_CG33258
FBtr0346791	Dmel_CR45797
FBtr0346792	Dmel_CG17867
FBtr0346793	Dmel_CG32664
FBtr0346794	Dmel_CG10545
FBtr0346795	Dmel_CG33082
FBtr0346796	Dmel_CG43770
FBtr0346797	Dmel_CG5004
FBtr0346798	Dmel_CG5627
FBtr0346799	Dmel_CG8544
FBtr0346800	Dmel_CR45798
FBtr0346801	Dmel_CR31400
FBtr0346803	Dmel_CR45800
FBtr0346804	Dmel_CG10477
FBtr0346805	Dmel_CG10852
FBtr0346806	Dmel_CG1134
FBtr0346807	Dmel_CG14967
FBtr0346808	Dmel_CG32382
FBtr0346809	Dmel_CG33689
FBtr0346810	Dmel_CG33795
FBtr0346811	Dmel_CG12755
FBtr0346812	Dmel_CG12755
FBtr0346813	Dmel_CG14974
FBtr0346814	Dmel_CG4432
FBtr0346815	Dmel_CG4761
FBtr0346816	Dmel_CG6841
FBtr0346817	Dmel_CG7177
FBtr0346818	Dmel_CG7177
FBtr0346819	Dmel_CG7177
FBtr0346820	Dmel_CG7437
FBtr0346821	Dmel_CG7970
FBtr0346822	Dmel_CR45801
FBtr0346823	Dmel_CR45802
FBtr0346824	Dmel_CR45803
FBtr0346825	Dmel_CR45804
FBtr0346826	Dmel_CR45805
FBtr0346827	Dmel_CR45806
FBtr0346828	Dmel_CR45807
FBtr0346829	Dmel_CR45808
FBtr0346830	Dmel_CR45809
FBtr0346831	Dmel_CR45810
FBtr0346832	Dmel_CR45811
FBtr0346833	Dmel_CR45812
FBtr0346834	Dmel_CG42265
FBtr0346835	Dmel_CR45813
FBtr0346836	Dmel_CR45814
FBtr0346837	Dmel_CR45815
FBtr0346838	Dmel_CR45815
FBtr0346840	Dmel_CR45819
FBtr0346841	Dmel_CR45820
FBtr0346842	Dmel_CR45821
FBtr0346843	Dmel_CR45822
FBtr0346844	Dmel_CR45822
FBtr0346845	Dmel_CR45823
FBtr0346846	Dmel_CR45824
FBtr0346847	Dmel_CR45825
FBtr0346848	Dmel_CR45826
FBtr0346849	Dmel_CR45827
FBtr0346850	Dmel_CR45828
FBtr0346851	Dmel_CR45829
FBtr0346852	Dmel_CR45830
FBtr0346853	Dmel_CR45831
FBtr0346854	Dmel_CR45832
FBtr0346855	Dmel_CR45833
FBtr0346856	Dmel_CG42256
FBtr0346857	Dmel_CR45835
FBtr0346858	Dmel_CR45834
FBtr0346859	Dmel_CG11714
FBtr0346860	Dmel_CG6128
FBtr0346861	Dmel_CG7938
FBtr0346862	Dmel_CG17957
FBtr0346863	Dmel_CG11051
FBtr0346864	Dmel_CG11282
FBtr0346865	Dmel_CG13685
FBtr0346866	Dmel_CG43743
FBtr0346867	Dmel_CG43732
FBtr0346869	Dmel_CR45849
FBtr0346870	Dmel_CR45850
FBtr0346871	Dmel_CR40596
FBtr0346872	Dmel_CR45851
FBtr0346873	Dmel_CR45845
FBtr0346874	Dmel_CR41548
FBtr0346875	Dmel_CR45836
FBtr0346876	Dmel_CR45837
FBtr0346877	Dmel_CR45846
FBtr0346878	Dmel_CR45838
FBtr0346879	Dmel_CR45839
FBtr0346880	Dmel_CR45840
FBtr0346881	Dmel_CR45847
FBtr0346882	Dmel_CR45841
FBtr0346883	Dmel_CR45842
FBtr0346884	Dmel_CR45843
FBtr0346885	Dmel_CR45844
FBtr0346886	Dmel_CR45848
FBtr0346887	Dmel_CR45852
FBtr0346888	Dmel_CR45853
FBtr0346889	Dmel_CR45854
FBtr0346890	Dmel_CR40677
FBtr0346891	Dmel_CR45855
FBtr0346892	Dmel_CR41602
FBtr0346893	Dmel_CR45857
FBtr0346894	Dmel_CR45858
FBtr0346895	Dmel_CR45859
FBtr0346896	Dmel_CR40741
FBtr0346897	Dmel_CR45863
FBtr0346898	Dmel_CR45864
FBtr0346899	Dmel_CR45856
FBtr0346900	Dmel_CR45861
FBtr0346901	Dmel_CR40454
FBtr0346902	Dmel_CR45862
FBtr0346903	Dmel_CR45860
FBtr0346904	Dmel_CR41609
FBtr0346905	Dmel_CR45794
FBtr0346906	Dmel_CG14277
FBtr0346907	Dmel_CG42769
FBtr0346908	Dmel_CR43459
FBtr0346909	Dmel_CR45361
FBtr0346910	Dmel_CR45388
FBtr0346911	Dmel_CG5632
FBtr0346912	Dmel_CG7457
FBtr0346913	Dmel_CR45865
FBtr0346914	Dmel_CR45866
FBtr0346915	Dmel_CR45867
FBtr0346916	Dmel_CR45868
FBtr0346917	Dmel_CR45869
FBtr0346918	Dmel_CR45870
FBtr0346919	Dmel_CR45871
FBtr0346920	Dmel_CR45873
FBtr0346921	Dmel_CR45874
FBtr0346922	Dmel_CR45875
FBtr0346923	Dmel_CR45895
FBtr0346924	Dmel_CR45895
FBtr0346925	Dmel_CR45894
FBtr0346926	Dmel_CR45893
FBtr0346927	Dmel_CR45892
FBtr0346928	Dmel_CR45891
FBtr0346929	Dmel_CR45890
FBtr0346930	Dmel_CR45889
FBtr0346931	Dmel_CR45888
FBtr0346932	Dmel_CR45887
FBtr0346933	Dmel_CR45886
FBtr0346934	Dmel_CR45885
FBtr0346935	Dmel_CR45881
FBtr0346936	Dmel_CR45880
FBtr0346937	Dmel_CR45882
FBtr0346938	Dmel_CR45884
FBtr0346939	Dmel_CR45883
FBtr0346940	Dmel_CR45872
FBtr0346941	Dmel_CR45876
FBtr0346942	Dmel_CR45877
FBtr0346943	Dmel_CR45878
FBtr0346946	Dmel_CG8367
FBtr0346947	Dmel_CR45896
FBtr0346948	Dmel_CG30273
FBtr0346949	Dmel_CG30269
FBtr0346950	Dmel_CG43178
FBtr0346951	Dmel_CG43171
FBtr0346952	Dmel_CG5098
FBtr0346953	Dmel_CR44206
FBtr0346954	Dmel_CG34361
FBtr0346955	Dmel_CG15078
FBtr0346956	Dmel_CG3382
FBtr0346957	Dmel_CG8715
FBtr0346958	Dmel_CG2368
FBtr0346959	Dmel_CG8566
FBtr0346960	Dmel_CG3638
FBtr0346961	Dmel_CG42236
FBtr0346962	Dmel_CG34418
FBtr0346964	Dmel_CR45897
FBtr0346965	Dmel_CG42679
FBtr0346966	Dmel_CR45898
FBtr0346967	Dmel_CG1019
FBtr0346968	Dmel_CG13702
FBtr0346969	Dmel_CR45899
FBtr0346970	Dmel_CR45901
FBtr0346971	Dmel_CR45901
FBtr0346972	Dmel_CR45904
FBtr0346973	Dmel_CR45905
FBtr0346974	Dmel_CR45900
FBtr0346975	Dmel_CR45903
FBtr0346976	Dmel_CR45902
FBtr0346977	Dmel_CR45906
FBtr0346978	Dmel_CR45907
FBtr0346979	Dmel_CR45908
FBtr0346980	Dmel_CR45909
FBtr0346981	Dmel_CR45910
FBtr0346982	Dmel_CR45911
FBtr0346983	Dmel_CR45911
FBtr0346984	Dmel_CR45912
FBtr0346985	Dmel_CR45912
FBtr0346986	Dmel_CR45912
FBtr0346987	Dmel_CR45913
FBtr0346988	Dmel_CR45914
FBtr0346989	Dmel_CR45915
FBtr0346990	Dmel_CR45916
FBtr0346991	Dmel_CR45917
FBtr0346992	Dmel_CR45918
FBtr0346993	Dmel_CR45919
FBtr0346994	Dmel_CR42937
FBtr0346995	Dmel_CR45920
FBtr0346996	Dmel_CR45922
FBtr0346997	Dmel_CR45921
FBtr0346998	Dmel_CG10037
FBtr0346999	Dmel_CG10037
FBtr0347000	Dmel_CG7018
FBtr0347001	Dmel_CG7018
FBtr0347002	Dmel_CG10096
FBtr0347003	Dmel_CG10096
FBtr0347004	Dmel_CG10097
FBtr0347005	Dmel_CG1041
FBtr0347006	Dmel_CG14669
FBtr0347007	Dmel_CG5629
FBtr0347008	Dmel_CG2221
FBtr0347009	Dmel_CG2221
FBtr0347010	Dmel_CG41561
FBtr0347011	Dmel_CG3638
FBtr0347012	Dmel_CG18188
FBtr0347013	Dmel_CG8127
FBtr0347014	Dmel_CG8815
FBtr0347015	Dmel_CR45923
FBtr0347016	Dmel_CR45923
FBtr0347017	Dmel_CR45924
FBtr0347018	Dmel_CR45925
FBtr0347019	Dmel_CR45926
FBtr0347020	Dmel_CR45926
FBtr0347021	Dmel_CR45927
FBtr0347022	Dmel_CR45928
FBtr0347023	Dmel_CR45929
FBtr0347024	Dmel_CG2713
FBtr0347025	Dmel_CG42690
FBtr0347026	Dmel_CR43486
FBtr0347027	Dmel_CR44415
FBtr0347028	Dmel_CG45799
FBtr0347029	Dmel_CG4768
