,CC,GST-rich,LM,PH,PM
Ppn,-0.019433384913629614,-0.088238240558089,0.006643719908403957,-0.016294202875410255,0.007034966594313616
CG33111,-0.0008420380179394311,-0.017327492280533863,0.02077993863703216,0.009834683487523537,-0.003551882942364901
CG33127,-7.416539439380649e-05,0.0006789169110401631,2.5819329107887276e-05,-8.231784240006609e-05,-1.3988063080611772e-06
inaE,-0.0018559565160769609,-0.020085131028632037,-0.0007684911251404074,0.016837054367705762,-0.002891741364767958
CG33181,-0.0005686327819015649,-0.00291298626415697,-0.0014715848039121206,-0.004098688554535991,-0.010446556833867056
MtnD,-0.004332427565218628,-0.0075148067114507895,-0.0017538296673501343,0.008370897262398954,0.0026338742033953995
LanB2,0.03398448935227019,-0.029914906090467982,-0.005055000236423265,-0.04368326775655664,-0.005744321942081679
CG33225,-0.006223093665385691,-0.030134043725142154,0.02983337009518592,0.03256141054154992,-0.00013787013436024635
CG3328,0.0015649116572863599,-0.008978709701633296,-0.010718880906352592,0.0197890674758408,-0.0106037889477902
CG33287,5.421728402426718e-05,0.00017204241240541013,-0.0002675670810374852,0.00034894749969942583,-0.0002721229256010883
CG33293,-0.001101238100220195,-0.0017402185635254695,-2.0593667358324412e-05,-0.014184075479524065,-0.0005378852482432964
CG33306,-4.285607051275515e-05,0.0004975408370761807,4.930858148839522e-05,6.803725847919534e-05,-0.00014006065558743263
CG33307,0.0021495496485982677,-0.003367188653638623,0.014218674030140344,0.00244948502599419,-0.0024380299066742266
e,0.0014419783702689403,-0.0018654496220812486,-8.151125767698923e-05,0.0038651746558840032,-0.0012576835603044156
hiro,-0.00016599437503025174,8.998809001407584e-05,-0.00047844516360854184,5.581928327672046e-05,-0.000310195055692616
CG3345,5.685919733594559e-05,0.0003476822375037232,-0.0006490970858771522,0.0009697968307859471,-0.0008002881956588777
CG33459,0.0515921796573819,-0.06940256711431128,-0.009306971258791668,-0.04694362276810471,-0.0036515747340216988
CG3348,-0.014889312594550832,0.13530809708174146,-3.419649425756681e-05,0.05443014710425574,-0.00663584713062046
CG33494,0.0019562282439508478,0.05146141167803458,0.0031012828522930793,0.04552521873030413,-0.01735896039253437
ft,-0.0009965100545959124,-0.0019464477294879137,-0.000411689097409851,0.0012830498073433424,-0.0013544984106408711
SIFa,0.00015587822989746692,-0.0006529260319296598,8.940815276057124e-05,0.001452137316711649,-0.0014916140548973445
Mst77F,7.172674197764375e-05,0.0005494303350068257,-0.0009767366073660908,0.00022613446825599863,-0.0011339418374297448
Rim,0.001480323020137779,-0.0013217384624434505,-0.0005063222463232186,0.0010365515825532686,-0.0015049508984777485
form3,0.0014567963292538278,-0.0035463965045498176,-0.0040806938765003894,0.0022455218565784942,-0.0021079727929091564
drongo,-0.006175050899769186,0.14486922161269594,0.02266402374923699,0.008275655105015975,0.0024833575358876726
CG33791,-0.0002511546748732303,-0.002036337017248067,-0.0012610959005508733,0.0021176278454393092,-0.0009994474195791608
nvy,-7.687589772211191e-05,8.155312187559834e-05,-0.0002837680434179305,0.00141481391525462,-0.0031082920470263077
His2B:CG33868,-0.0025041129240937028,-0.011680949605701946,-0.0012145819666133273,0.011307582146209461,0.0011430619345696577
CG33926,-0.0017325621797033566,-0.006583244873751383,-0.004921636628354918,0.008485516255008702,-0.007084130312489004
trol,-0.007785117036656867,-0.029979937430360103,-0.0038738510560566266,0.017599382955674456,-0.0015093383149146064
CG3397,-0.004146789010837355,0.3414796615587954,0.016512094987786458,-0.00020988843019778422,-0.00010017748189260264
CG33978,-0.0001261499456983399,-0.0019249316595206997,-0.004524727347343045,0.002438160169439714,0.005617636339359173
Mid1,-0.0003509292263196711,-0.0014360990503453064,-0.00032255841097583005,0.0007327559443222926,-0.0032031510478657973
nuf,-0.00033236480056519127,-0.024233259789792568,0.02764435048186027,0.02171845379339397,-0.00840621859503868
betaTub60D,0.0030553434539414143,0.026030049632261035,0.018032052302879492,0.012014077128789708,-0.004207717179977772
CG34054,-0.005908284182618855,-0.03405433872635854,-0.004113776045025363,-0.058597913446561865,-0.021689920527594796
CG34136,-0.00036797156182458987,-0.004660137825999096,-4.308598087828505e-05,0.002071833652050965,0.06710368235742765
CG34171,0.0001825481575900711,-0.00022544824821278418,-0.00038458102021335486,0.0027955739746971615,-7.54319854153044e-05
CG34232,0.005065465928508708,-0.001131122201088033,-0.00282446251857665,-0.0043698935381286915,-0.011380057879504494
path,0.00029522910262620467,-0.021666162803991012,-0.006627317487021915,0.007960053035740895,0.04580836626385977
CG34253,0.0016307032307555978,-0.002749093698678706,-0.004384983002764629,0.0012940149210620543,-0.0014000602237209713
CG34258,0.00016660367841039777,-0.00044178938197460266,-0.00029300717417089176,0.0006107570844703961,-0.00016889539825242975
ddbt,3.052268847702787e-05,9.68722598896872e-05,-8.95727413954247e-05,0.00022208103534870061,-9.139276169405536e-05
CG34325,-0.00011626218545643938,-0.0032512416240194166,-0.004599089567424118,0.005868863969356844,-0.002349283498371015
CG34330,0.0029050802875254713,-0.004089556946701485,-0.004364525837472358,0.002480554443195471,-0.003082812529465488
CG34331,-0.010834300168229727,-0.04659903944608232,-0.009851062003638925,-0.06713968207282697,-0.006712905367272913
stac,0.0007981005505927165,-0.009187616520727688,-0.006855797688032168,0.010319302874214826,-0.004347987548928368
CG34355,-0.00020825906868734729,-0.001618823166306755,-6.344200560250588e-05,0.0019277839034130564,-0.0012371197281823049
Glut4EF,-0.002842164206526229,-0.022759800818593096,0.0003088461283502249,-0.026128231776627653,0.047465382765288874
Dgk,0.002574565819974096,-0.008648318709190864,0.021715545087691898,0.005408540289161997,-0.004271924614974335
Shrm,-0.0007363774210177222,-0.0017116508249490185,-0.0001892060572357634,0.002637058707156331,-0.001653200691244867
futsch,-0.001062165258058314,-0.004163217722880176,-0.00069513106049735,0.007626981213322765,0.0008420807179452857
cv-c,-0.004635580835890898,-0.01597382056183277,-0.007064049245281466,0.02939369686827949,0.006147363083686428
Epac,0.00040129166235516823,-0.005564678792547159,-0.012911480855129658,0.010363745370189317,-0.0006102289696804513
GramD1B,0.002077554834285572,-0.029986973297958772,0.009395361825059815,-0.01669184636219169,-0.0026271801795649426
CG34398,-0.0008894746933925387,-0.0016272112818798885,-0.0007649538405997694,0.0020765797240253478,-0.0001718756312027019
NKAIN,0.004695113727630011,-0.026108419853371576,0.03197727905018977,0.027285426783287166,-0.005918825913780905
CG34417,-0.004612274655180665,-0.015124138457574984,-0.0011508632624110935,-0.006576141657300885,-0.005334984745572788
sif,-0.00034240434534601186,-0.001573068895696066,5.7991142525618356e-05,0.003345494150402662,-0.004842622808636358
CG34423,-0.005508292881242521,0.055604927678509095,-0.014019217075532617,0.013224252765962858,-0.007230222404790881
Adh,-5.568221561768514e-05,0.00034752559819983814,-0.0026324756309110803,-0.0013904653939599886,0.003804105632100427
BigH1,-0.0003658087232341818,-0.0010736764387562264,-0.0001007098734331479,0.0010101520487965396,-0.0010798618295502558
pio,-0.000934457970044964,-0.0012527754029486554,-0.0005061534693781202,0.0014118667791963569,-5.680507484086905e-05
CG3568,0.0010307707711086362,-0.011025985888608583,0.009294813081039941,0.012321599424553815,-0.001337117879557807
bi,-0.0004243726796193173,-0.00018665748349224118,-0.0001916379457955946,0.00029012257635183407,-0.0028973270338221698
CG3581,6.139202937846679e-05,-1.6733578407253985e-05,-0.0002744959011828381,0.00023780391407618304,-0.0008340560233324841
CG3610,5.9805697263681635e-05,0.00021946995685327123,-0.0006840333040443668,-5.933853715589514e-05,-0.00017105885247417472
Dl,-0.0005716272271685006,-0.0007612353909345073,-0.00033125457235715766,0.0007875040029805679,-0.0036596973370921063
babos,0.0006379764026434814,-0.006077205841516627,-0.01789703905353014,0.005251922323672927,-0.0011001765760379747
CG3662,-0.0014508457676088067,-0.015212678365872038,-0.01654107574745869,0.004915436586879792,-0.0046718846519803806
Fas2,-0.0008939558462770376,-0.0024445399384565784,-0.0012150872026009888,0.0031080752358916878,-0.001976693974532744
Ggamma30A,-0.002656336832573492,-0.040991786605247875,0.024352745999845687,0.026711737242163275,-0.004638613851582093
aay,0.0003116681762779937,-0.008809269062776104,-0.0011351847317658255,0.0102688674916354,0.06273940211719371
CG3708,-1.257265211216356e-05,6.576759997925384e-05,-2.7797283016581703e-06,-0.00015141144471928733,-0.00030605714777910995
shg,-0.0062401950561742775,-0.006795853712451836,-0.0007031756211773757,0.013765757183143363,-0.0013726880072973161
Cks30A,-0.0019813363380812607,-0.018824185312801087,-0.004369194179886216,0.019054063464479812,-0.00510571858567132
Fbp2,0.00020659831809855382,0.0002869424234662133,0.0055333303857707005,0.0006701216067627014,0.002574087458382986
CG3777,-0.00020456272472052059,-0.0026454467372928536,0.0012706058718704209,0.003023088866235874,-0.0013800269102772033
Oatp30B,1.124056398745149e-05,-0.004172093252863422,-0.0009055558363861704,0.002154978140295114,0.11107030792044344
Lfg,0.0011598799684352276,-0.007967192219103147,-0.0038333600396385174,0.005958496196981457,0.009920360349327039
vg,-0.002431826880998248,-0.001927312603136903,-0.00022844873880068596,0.0011325413368062178,0.08193973617204207
Lasp,-0.0015054735137830081,-0.011096125364740009,-0.009253935198885142,0.011873742208827162,-0.004565570404885789
nsr,-8.063649839636941e-05,0.0004286656136347874,-0.00026986709320025873,0.0007001438316111607,-0.0009584536456938615
Gli,0.00024704023082288914,0.23466139400969085,-0.0030628055301653925,0.010448493551732947,-0.003768811684426989
N,-0.009734841334533131,0.160374970537342,-0.005238767122197189,-0.053297977025854884,0.03500010838215316
cher,0.028306504374624713,0.021137422856994558,0.01642471544859643,0.02045446097252339,-0.0030026257479289567
CycE,-0.0024826967653135373,-0.014289325425807686,0.01710416568461171,-0.01176722397110045,0.003003826853891039
CAH7,0.0007001942517706313,-0.0015714401846242826,0.04449430320516427,0.0011450370282774644,-0.001556102683238172
CG3961,-4.6203601067479776e-05,3.241916713999856e-05,-0.004246416771717423,0.0003699653527026967,-0.01677459851973738
Keap1,-0.007156406039410177,0.1033425155464086,0.009083698841910034,-0.0024505261695220294,0.015638450099565306
Ctr1A,-0.0034871405769008107,-0.01727881220439076,-0.010779120952515321,0.0019951823519193503,0.06933371952210789
CG3982,-1.0230117843328076e-05,0.0004554449273468051,-0.0010712501521988912,0.000584098223487897,-0.0011663145516679972
CG3984,0.000219406367908362,-0.0007969668012890829,-0.00014711065208211136,0.000307731932233627,-0.0007849581510537284
CG3987,1.3881360767320704e-05,0.00010495803559747653,0.00026040480660316707,4.72959094144616e-05,-9.557289981407694e-05
CG4020,-0.00049586850548795,-0.0023172140449400254,-0.00023017937556398644,0.000868604533600756,-0.00256856290446897
IP3K1,-0.01677271733494272,-0.05720429990210297,0.0053259652381827055,-0.0015594970364514761,-0.005436312728869932
Act5C,-0.009257892732859423,-0.04555355911691676,0.008437768715068527,0.035793610047899736,-0.04092376615663169
Abl,0.00011948952640536,-0.02616320984893345,0.019147393080135605,0.019714878799510806,-0.006573634652374726
sigmar,-0.0013303729472576142,-0.03078813682207879,0.029072043266908126,0.024945209484568406,-0.00466185158067903
Sr-CI,-0.005055718508414368,0.018495746406736607,0.0155779581070538,-0.032210487678386523,-0.013859904509505921
nAChRalpha6,-0.0001770618328133962,0.0004883014854101696,-0.0004355227768379124,-0.002260484270545264,-0.0035416862696392194
Col4a1,0.015007960497113391,-0.032567181151443365,-0.006721815158963403,-0.05729749459451971,-0.004351461422858965
Hsc70-3,0.002932350699448716,0.058167931643416305,0.012669645176897538,-0.011051899524539733,-0.027077480117486605
Hsp67Ba,-0.0003091364627226462,-0.00042532059664032745,-6.044325849600406e-05,0.00038210654774150727,-0.0019488196069744933
Lsp1beta,0.0004758313194019106,-0.0003107454264307252,-0.006911685293768757,-0.00139532855119017,-0.008715143404209392
GstD2,-0.007322339706811633,-0.0302133052925049,-0.0011044475967865789,0.007449507652137106,0.0003859786406624998
yellow-c,0.003398925808585729,-0.01076470227111961,-0.0005304869729827682,0.025900352385887435,-0.006315640180107416
Hsp26,0.08752512926898165,-0.007486222928620163,-0.008024569279842105,-0.005198834386424259,0.03388291935809641
Hsp67Bc,-0.00021534641130112428,-0.0008789941343187154,-0.00016055470295027417,0.002001956787422737,-0.0038183292542515947
CG4199,-0.0015415958121629185,-0.013964783528894126,-0.006354963896509115,-0.11395652518539322,-0.004694749222379073
bbg,-0.005055022068087119,-0.013046988732557833,0.01218693790110648,0.01561042489517397,-0.0023986741705340365
CG42240,0.0006406522868744446,-0.003573361397242432,-0.0031726035038582966,0.004457979241181235,0.0073342416711072965
Ndae1,0.06173531417371294,-0.02000909964955159,-0.002661276347420416,0.013468852350370594,0.0001282351334749178
CG42259,-0.0008926450210933022,-0.012487996026152927,0.03581367317851399,0.006195176307979824,-0.003279741057460046
CG42263,-0.00023964142837855953,-0.0010958261051998218,-5.015199648597963e-05,0.001093077061912106,-0.0003317859812066659
grh,-0.0007845216784660236,-0.0015874144915862393,-0.003113348506997729,0.001852817939316262,-0.00129281801419411
ATP8A,0.0024583263216746924,-0.013133599495709905,-0.0084926840961417,0.0081200146423254,-0.0036845998821679405
C3G,0.0010677308689414407,-0.02944955732034164,0.000837161433346815,-0.007792584930809461,-0.007933380132089617
Ten-a,0.0005800054696013001,-0.0011814912725772258,-0.0022562403246939072,0.0014380840791697524,0.001842601403249276
Pka-R1,0.047536432806310557,0.08372354561093222,-0.012185704196071791,0.009440155903896678,-0.004413513764733443
CG42342,-0.0009828649853754687,-0.0006949127831444675,-0.002443475952535,0.00020473406984381013,-0.0033396265108129723
Jabba,0.0004032005437677904,0.0009657619222204131,-0.004405203809527662,0.005161021094766585,0.0007973429219024426
CG42369,0.001762125812950741,-0.009280117402538033,-0.003793991505570192,0.0019394927772985525,0.007068278102242538
CG42393,2.7585593271443817e-05,0.0007453607482460388,-0.0007226576664155793,-0.0005167300081530107,-0.001177494609362092
CG42394,-0.01386321645773541,-0.007788668061836635,0.002156900071764813,0.031222632298421094,-0.005347900454722599
CG42402,-0.0003057291918318424,-0.0015316063530570342,-7.901539429209355e-05,0.004675434764865141,-0.004091678238006632
Ca-beta,-0.00012661785903533132,-0.0010247276689348067,-0.00011955658947541715,0.002190581461260356,-0.003082609709135417
CG42446,6.674467126279827e-05,-8.625356730365257e-05,-0.000209607125489877,0.00011535146287722823,-0.0007516167059359855
OtopLa,-0.0001697299011067735,-0.000720470386207527,-0.0001882934596959363,-0.0017116064468868976,-0.008181549976226997
CG42502,0.00014738203661722655,-0.003924000403777649,-0.0009680908765595057,-0.0007514726428900143,-0.0007460465597457476
tsr,0.006654100729014552,-0.011583830084878628,0.007607449185384755,-0.00479858129079747,-0.043059576001844464
Mp,-0.006600914432338983,-0.029642155252041162,-0.004996058750104188,0.02318926425822527,-0.002569802858538505
CG42565,-0.0029404753695538633,-0.010310264438398603,-0.0023782897211656736,-0.005899974737604997,-0.012217216163226869
CG42566,-0.003040378385726748,0.05196131913963684,0.006966494705441464,0.03151703270910775,-0.011857480262184823
CG42590,-0.00039183905348297326,-0.0014200620143344212,-0.0005102209357217522,0.00021077816509286083,2.5292742785126383e-05
Hel89B,-0.002851064175028997,-0.0183390077206322,0.017628891516715078,0.018029450905934018,-0.007308592823643246
mgl,0.002248497915755472,-0.0032342680578082146,0.028007209871306147,0.0024742581865893768,-0.0019029132452333876
elav,-0.00044019711549853833,-0.0032235155658985235,-0.001760007526834906,-0.005819572624163176,-0.009233841769212957
PPO3,0.00265965574539453,-0.013905943422861647,0.013899563760702859,0.008092225001361242,-0.0023295916453915026
CG42663,0.00047485773211664744,-0.009831246611100854,-0.003020330821392618,0.012313445149506453,-0.00753476434083698
Exn,0.000623529116812361,-0.010842213537796358,0.019186671641350763,0.014271896015929035,-0.0024740109724788423
CG42675,0.0022372096886255936,-0.009757920540288349,0.0010578392492835906,0.0061460914450080645,-0.00610983899544858
Lmpt,0.003115961857498297,-0.013234762201696879,0.03068013490005314,0.006377920161677007,-0.0035880486472896276
CG42692,-0.0003695801921675339,-0.0014183725294017945,-0.0002580777503639786,0.00032870545033084335,-0.0005857839992339792
CG42711,-0.005019309922678883,-0.022064720030735768,-0.007326084881912393,-0.05560125295382749,0.009502194657144497
CG42740,-0.0010442396038557555,-0.005611204291623577,-0.0010631829413414672,0.01884495736817443,0.031353741938198273
Msp300,0.027805349743047405,-0.0005396239566410979,0.006632759171378417,-0.01711280208491431,-0.010645378554518782
Mzt1,1.1604405008339387e-05,0.00011144571976034399,-8.017091881919095e-05,0.00018928238438994702,-0.0007387926898386099
CG42795,-0.00021796160989452095,-0.0011079463823518423,-0.0001691594602347909,0.0004920963833902683,-0.001884543413089106
CG42807,0.02609291052925005,-0.07282746882934889,-0.007874041130939397,-0.046097797269859374,-0.0112720806732362
CG42820,9.734332503192535e-06,-0.00021460804586498347,-0.0003956051546810279,0.0006433119878442793,-0.00045371282111271953
CG42855,-0.0012161361608981297,-0.00040019706090203307,-0.0007529808788591221,0.0002530262046108463,-0.0009940570534720534
CG4286,9.936397058964233e-05,0.00017266152963146516,-0.0006104320676050462,7.882082680208712e-05,8.461035758717255e-05
trh,-0.0002170866755545066,-0.0017330155335193492,0.00015083254878678188,0.0028636147650966328,-0.00015904701082055387
MtnE,0.005928657559521696,-0.0027493185454151403,-0.0015075119966253153,0.0020822482585550767,0.0023490603982144536
CG43072,0.00010042751223288296,-0.00047850065868755944,-1.1530950937142188e-05,0.00017613586886105302,-0.0003398105267977031
nrm,-0.0004941980047220097,-0.0010565734613489012,-0.0006212757340537208,0.0027021390770884776,-0.002688654210805548
CG43103,0.0024756989170400196,-0.004394497116019721,-0.008427206564912726,0.0020231165684275413,-0.0025364285708091958
CG43124,-0.014023539815538012,-0.09139456606056792,0.008079808949906432,-0.021697600394980626,-0.001010037874089661
CG43138,6.567174078170982e-05,-0.00013545715890110312,-0.0002050482912025461,0.00019428539320452126,-0.0009692392603722528
CG43175,0.027171680862602753,-0.02607785640054122,-0.0061879477982527235,0.02741723093032046,0.00676863886380254
CG43179,-0.003345136287525301,-0.029956697087760737,0.04208156027343048,-0.004199437324624282,-0.002905100265254443
CG43188,0.00010283082336226312,-0.0004655895094798285,-0.00029140843938118665,0.00010842361550641186,-4.488520363538536e-05
rpr,0.0006223426262061773,-0.0017653128738725865,-0.003652307251125201,0.005158933899753512,-0.0008110235568846686
moody,0.0016043745610380418,-0.004029602472226586,-0.0038480136093271768,-0.000310791879133525,-0.0026300611707077252
CG43231,-2.180949814242607e-05,0.00011408558327881445,-1.6720379367613132e-05,0.00027068117682718467,-4.492327896043268e-05
CG43317,-0.00016716491134646596,-0.0010272269728891638,0.00011463623260853915,-0.0006727908679904083,-0.0007984005593329832
smash,0.00024043233003557377,0.13294322250297758,0.009577734369253807,0.011998064210607706,-0.004433585791981566
Tet,-0.002925784274371952,-0.012939978188545065,0.00944782868298283,0.002914185057011031,-0.0009215091983660385
CG43446,0.0011612318114262896,-0.0006989992202781702,-0.004301835649680632,0.0032935912566095533,0.0013819323322553285
CG43658,-0.00018783905269647273,-0.001362915287524026,-0.0012396162197024128,0.003996174675321022,-0.007236867910771529
fok,-0.0001780090494300626,-0.008373329195034827,0.006482311957889049,0.005373007397329694,0.10569970025150288
CG43693,6.328585893081306e-05,0.00016844424760102192,-0.00030556125669668885,0.0020734860387225367,-0.0008619873877990084
GstD7,-0.015751915770815902,-0.06815971249527035,-0.0030409278653801045,0.022934317644866666,-0.005718949594033573
Stacl,-0.0001335824056070964,-0.0012592361306651646,-0.0007224504659023228,0.0024986842482430187,-0.00272458203378815
cpo,-0.0067581090627972336,-0.02927871571901991,-0.0014611221135067956,0.018383567682494783,0.0553052648140544
bru3,0.0007741103992589798,-0.003627860437716811,-0.0007235331854227867,0.0016924403522063538,-0.004567060172997553
dysc,-8.80567968038069e-05,-0.0023363509921164025,-0.0007851016911572545,0.0011362080786308604,-0.004429773294524391
CG43750,0.0001701078353639989,-0.00043607596276732654,-0.0004583631667928688,7.39558810911963e-05,-0.0003172690778038477
CG43755,3.4830396278455224e-05,-0.000253298587026078,-0.0004804084189816264,0.00027347059471864255,-0.0008398999381571898
Pka-C1,-0.005098348712649632,0.04391797241172252,0.024268595167100337,0.025492868796528494,-0.005060252902374928
CG43799,-0.003828978400217461,-0.016182304463137464,0.004894561276716806,-0.04320989706920433,-0.015215709741227967
CG43800,8.543052411418701e-05,-8.240868044110576e-06,-5.983205280681094e-05,-0.001127723386762939,-0.0034728420411040974
GstD3,0.010025057180668137,0.06221850943710918,-0.013544823555189751,0.019698095258830893,-0.005871085679025896
CG43845,8.277167539503243e-05,0.00010871042416657894,-0.0005365459295070514,4.381226081762312e-05,-4.034765929177112e-05
ab,1.2396851738261753e-05,-0.001751329834742147,-0.0005003186471146464,0.0034633781161516105,-0.000744687164131958
CG43935,0.00014117569000496582,-0.00010186122421988042,-0.0007625969554312846,0.0002840069748064347,-0.0005665509546614034
fne,-0.0033179674777004103,-0.008134966056754149,-0.0015887783637839644,0.010556225057121187,-0.007420109376034758
Pde1c,0.0001939684170468139,-0.002525242995373231,-0.00042177588820601676,0.0021237596334886953,0.14551731204210824
Rgk1,-9.519255408508407e-06,9.58702962729878e-05,9.479737712453426e-05,0.0002799265996030212,-0.003849569542040406
CG44085,0.0034909868136877064,-0.007228537483693695,0.018737956136072126,0.0017117796883749116,-0.006272329092284097
RapGAP1,0.01801519419432053,-0.06607601808478297,0.013895472387524296,0.02215807531727069,-0.00811976620822874
Irk1,0.012033110048161098,-0.013547449616677839,0.027609799812613415,-0.04232554693761401,-0.006028032345979231
Strn-Mlck,-0.0007736045079574066,-0.0038315042122276594,-0.0016324112179192094,-0.002474135308522508,-0.002428676843799294
St3,-0.0006858673394340267,-0.004888652835839402,-0.0018619108931668292,0.005214679655931758,0.05239322508251224
Gyg,-0.003615994626903067,-0.01057028285452368,-0.0021871631771202397,0.007466507366615679,-0.0028859222931986173
CG44250,-0.018039298758426078,0.07693224523958503,0.014890817150651813,-0.0020766390230606223,-0.001201377468118611
CG44325,0.0014610178660913154,-0.008240993210450897,0.016917039106217488,0.005353540715402054,-0.0010626419557883482
CG44403,8.707392018178369e-05,-0.00012647558211100366,-0.00034555759309309213,0.00011723579034273044,-0.0010354999107887216
rad,-0.0017810199108454182,-0.005518991633192268,-0.002068928163110142,-0.0013048753932017915,-0.012944335070671838
CG44435,6.9007265826896965e-06,-0.0003929613274794562,-0.0006469410853438043,0.0001559002361522834,-0.00021494650418352765
Hsp23,0.08474225556813515,-0.003975891160588738,-0.00745261668832524,0.0015914813055351875,0.011625722925586272
Hsp27,0.06569970981083603,-0.02885810329839972,-0.004506983624495997,0.009507876323734902,-0.0055949964370522135
CG4467,-0.0002475584284938103,-0.000720224493618018,-8.731704515960781e-05,0.0018080802310989036,-0.003252693442932311
Idgf1,-0.010053377533626937,-0.04040584677287385,-0.006820138574189641,-0.03311588467312311,-0.013581022012564451
rg,-9.782642249501457e-05,-0.0019827231775655417,-0.0006482150768418402,0.0007390176920399849,0.0007880953852796386
IP3K2,-0.008529971178317365,-0.024525044518032925,-0.0026210997216752777,0.0302306407865878,0.03252884564889872
ringer,0.0019993446311001406,-0.015593511296694729,0.002040849291613637,0.006969923979436757,-0.006486675621282505
aos,0.00028917874181729906,-0.00388906845289436,0.00020550770448146577,0.001981386312412137,-0.0037593411101177546
pod1,-0.001630883350363036,-0.040152224474556644,0.010718465333799615,-0.04197963416198172,-0.010301795689906693
Fkbp59,-0.012996673671969742,-0.074988652224653,0.010400395657494812,-0.03933563176934721,0.030422129465843002
CG45428,-0.00023598626653653464,-0.0013852608147060562,-0.00020196093017755797,-0.0007749930018216822,-0.0004995581043830879
CG4546,-0.00015744060716069125,-0.0005651558932444702,-0.0005265649016841392,0.0006716924732262614,-0.0011525428188151126
mamo,-0.014311441964277838,0.028721435603309906,-0.0067714791208713316,0.0044396827202284415,-0.015945657500894078
fzo,0.00013227381414766522,-0.00043387851212832993,-0.0002868555807306372,-0.31549066301560164,-0.0013247015610778963
Inx2,-0.0009740235282298342,-0.0008898721268827295,-0.0007856157897838816,0.004940872546885331,-0.004227913098391614
yip2,-0.006252558693529021,-0.03551997630178647,-0.014343018109200063,0.004444255360007652,0.0018697018224889937
CG46025,8.09510331344055e-05,0.00014368613590044597,-0.0005924194033952106,0.00010894290803767398,-0.000165924978949619
bnl,0.0022815539652392912,-0.0034510166053276013,-0.01679119956566416,-0.003216326048152687,0.10246693488994325
fax,0.00029028101422447564,-0.003640635160180324,0.0008264656620321719,0.001968386717579135,-0.005467324419652003
Gdap1,0.0011826513651470602,-0.0024900213872384885,-0.004897942655658672,0.0030263366185380343,0.10897617888026846
CG4631,-0.0020584939975228666,-0.009406438869593305,-0.0005927380259772732,0.009194224947958402,-0.003986571334319536
Iyd,4.452446930923121e-05,0.00017210871884667313,-0.0006427764741993613,0.00034788690100271655,-0.0011649088483850283
Sodh-2,0.041147941706860224,-0.07821726560212423,-0.0027593210655002956,-0.012446022890243182,-0.005201236381979339
Dhpr,-0.007585392148131232,-0.034062078280826386,-0.011838887818239654,-0.009318685691588042,-0.0057713621827566
CG4669,8.507233708412387e-05,-0.00011842708846134443,-0.00020367677730799945,-2.9837095772897055e-05,-0.00047753637474016737
CG4681,5.3288138426841105e-05,-6.311289981071292e-05,-0.0002564300412421119,0.00020102957696130675,-0.0015532387154072534
CG4691,-3.6626826130220884e-05,0.00037929749558021446,-0.0007306666992003851,0.00011733815405142965,-0.00044377370886005676
Pino,-0.0023902495107127678,-0.015126717454090057,0.010000083092415566,-0.06915500108118615,-0.002868699363459617
MFS3,-0.0007255867458507228,-0.012841765221037724,-0.008904135161987787,0.005236826129739336,-0.002178814333200365
CG4733,0.0017243641290071218,-0.004838297578553312,-0.01694481840410979,0.00959607089654805,-0.0038635460083648924
bol,-0.0010446907668624295,-0.010871964403442236,-0.01261660500860741,0.006286156539546782,-0.0023021151219153493
CG4793,0.02665953638199864,-0.04597693471358313,0.015101207801342921,0.028368290263063926,-0.0017534567586470397
Pen,-0.00719947132383982,-0.041248235777832896,-0.008845922197114579,0.043655221883040926,-0.018277474732215162
CG4822,0.001044463501037287,-0.002576082540575421,-0.0076761938281942966,-0.008584523099081918,0.012266002560133224
CG4829,-0.0007357674512144686,-0.008780541184345403,0.03241441039389932,0.006514968783205906,-0.015408398133903415
CG4836,-4.5749422374614735e-06,-0.0034470624812803514,-0.0008049778536680142,0.0008176781985557801,-0.001466723725643266
Mmp1,-0.008536460018198962,-0.061330425095512855,0.006446608720962511,-0.02663011564028524,-0.015342327578860301
betaTub97EF,0.0320455284381263,0.035395928515139445,0.021592940046024904,-0.00963399876415339,-0.00498396310346284
wg,-9.641943874469391e-05,-0.0022934993200175212,0.00024317034342739423,0.0004897242652061136,-0.002416197876801615
CG4907,8.174612783868923e-05,5.098305917595814e-05,-0.00036371487618940045,0.00036087491395447017,-0.0009882107846134205
CG4927,-0.0036468394689475685,-0.0173554815438473,-0.007940671871490378,-0.09188414863957103,0.026425606854129726
CG4928,0.0003789941285080517,-0.0008461132777076885,-0.0008182815687140504,0.003314975689158806,-0.003546486539289685
cib,0.02612861084820991,-0.13094421529468148,0.004861698785186295,-0.011273045958325609,-0.020176042877240025
dac,-0.0007441709308590093,-0.0002741045803722353,-0.000452171221112132,0.013034909791560504,-0.0005318251331057773
CG5024,7.424182480447324e-05,0.00012925889730519457,-0.0005682744303853595,0.0003687679428470386,-4.0279755822845065e-05
CG5043,-3.325295834317213e-05,-0.00017839131171608802,-0.0008225971767522642,4.913857512836963e-05,-0.0011383466136889245
CG5048,-8.923599681425777e-05,-0.0003529991305639579,-0.0003757925103620129,0.00043586003207698846,-0.000819423001804134
Elk,-7.082203616984209e-05,-0.002548798900593099,-0.00037042913086624907,0.0015635785961704176,0.028957610277287583
